The value of m used in spectral learning algorithm: 5
Model probability	Spectral learning probability
9.252466e-61	1.030897e-60	[25, 29, 23, 5, 6, 12, 20, 17, 5, 8, 12, 3, 17, 5, 6, 20, 28, 15, 16, 12, 1, 14, 18, 14, 22, 9, 15, 18, 3, 14, 11, 7, 18, 16, 29, 12, 29, 18, 13, 26, 29]
5.998114e-11	5.782352e-11	[23, 21, 18, 26, 11, 12, 23]
2.533680e-45	2.368240e-45	[10, 29, 11, 18, 8, 24, 21, 20, 27, 13, 16, 15, 28, 26, 3, 28, 11, 21, 6, 12, 25, 14, 25, 28, 9, 7, 6, 2, 17, 22]
6.939054e-142	5.683142e-142	[26, 21, 21, 24, 1, 17, 22, 8, 12, 24, 0, 1, 12, 27, 0, 10, 22, 5, 26, 14, 27, 26, 28, 0, 11, 1, 20, 20, 17, 14, 4, 7, 12, 28, 0, 12, 17, 23, 18, 19, 10, 24, 5, 20, 1, 15, 7, 29, 9, 23, 8, 11, 10, 24, 12, 26, 29, 15, 10, 5, 14, 23, 7, 3, 10, 18, 9, 15, 3, 29, 6, 8, 0, 26, 29, 29, 24, 11, 22, 24, 12, 26, 11, 8, 12, 28, 22, 20, 13, 21, 22, 14, 22, 9, 28, 22]
8.165957e-84	5.519035e-84	[12, 27, 13, 20, 18, 20, 29, 23, 14, 7, 1, 10, 7, 10, 1, 0, 16, 3, 0, 11, 3, 2, 20, 5, 17, 19, 23, 11, 12, 27, 23, 20, 11, 24, 22, 13, 22, 2, 10, 0, 20, 6, 25, 25, 11, 10, 28, 2, 27, 13, 27, 29, 23, 0, 26, 28]
3.930289e-33	3.770864e-33	[16, 16, 27, 16, 14, 9, 10, 0, 18, 4, 1, 4, 0, 7, 25, 14, 29, 4, 1, 3, 24, 24]
2.898166e-142	4.301985e-142	[6, 3, 20, 6, 7, 7, 15, 7, 1, 12, 24, 9, 13, 5, 15, 7, 2, 11, 21, 29, 15, 4, 7, 28, 9, 1, 27, 5, 18, 29, 10, 10, 4, 24, 16, 2, 8, 18, 4, 7, 16, 17, 16, 16, 23, 28, 11, 10, 26, 7, 26, 15, 7, 12, 15, 9, 1, 0, 25, 26, 16, 23, 27, 13, 29, 14, 22, 0, 10, 3, 21, 12, 1, 22, 9, 1, 25, 17, 6, 1, 11, 10, 2, 14, 21, 15, 26, 3, 8, 18, 7, 19, 9, 29, 0, 20]
5.886704e-97	5.240637e-97	[20, 13, 12, 24, 27, 27, 9, 26, 7, 23, 22, 17, 28, 14, 22, 23, 15, 4, 24, 24, 18, 10, 14, 5, 16, 21, 12, 6, 9, 20, 29, 19, 18, 14, 2, 5, 9, 8, 5, 2, 6, 0, 3, 22, 29, 3, 25, 11, 4, 11, 27, 2, 6, 29, 1, 9, 14, 7, 11, 28, 2, 4, 18, 17, 17]
1.719022e-84	1.496752e-84	[9, 25, 6, 2, 5, 19, 21, 29, 4, 25, 29, 4, 19, 14, 27, 21, 8, 0, 24, 20, 29, 23, 6, 9, 18, 5, 15, 24, 17, 28, 18, 10, 10, 4, 15, 17, 19, 8, 28, 4, 24, 1, 2, 12, 28, 18, 0, 3, 10, 6, 24, 5, 23, 4, 28, 5, 9]
1.743345e-89	2.158735e-89	[23, 27, 15, 20, 4, 2, 4, 21, 28, 8, 22, 6, 15, 21, 7, 16, 7, 22, 25, 15, 22, 2, 29, 21, 7, 24, 13, 24, 14, 26, 11, 12, 26, 5, 17, 24, 16, 20, 17, 7, 29, 2, 9, 25, 5, 6, 18, 9, 25, 17, 3, 22, 6, 23, 8, 0, 2, 28, 9, 15]
7.244105e-27	6.648191e-27	[24, 21, 15, 22, 6, 20, 15, 0, 26, 28, 1, 10, 24, 10, 24, 8, 16, 8]
8.020791e-141	6.210281e-141	[4, 29, 12, 8, 11, 2, 29, 15, 9, 4, 3, 18, 13, 25, 10, 17, 17, 10, 1, 26, 2, 1, 1, 6, 19, 19, 23, 14, 21, 21, 12, 29, 2, 24, 12, 16, 21, 25, 2, 15, 6, 5, 0, 1, 5, 2, 25, 26, 20, 28, 11, 0, 17, 27, 5, 9, 2, 4, 10, 13, 15, 23, 9, 10, 26, 11, 22, 7, 20, 15, 23, 6, 11, 15, 10, 10, 2, 24, 16, 25, 28, 21, 20, 17, 11, 15, 7, 0, 20, 16, 24, 5, 21, 14, 27]
3.005664e-18	3.124810e-18	[23, 5, 29, 20, 0, 24, 18, 22, 10, 25, 28, 14]
2.944075e-84	3.786118e-84	[7, 27, 0, 3, 3, 25, 14, 29, 12, 3, 26, 16, 13, 29, 2, 16, 15, 13, 11, 24, 2, 1, 10, 6, 12, 10, 29, 24, 12, 24, 11, 8, 29, 10, 15, 23, 18, 18, 15, 21, 24, 0, 8, 9, 27, 24, 9, 24, 17, 16, 13, 7, 4, 15, 6, 11, 9]
4.021708e-143	5.630712e-143	[27, 7, 7, 5, 0, 15, 14, 12, 5, 8, 20, 8, 2, 15, 1, 18, 5, 20, 28, 27, 25, 13, 0, 28, 0, 12, 8, 8, 19, 24, 15, 15, 9, 5, 19, 14, 9, 4, 3, 27, 5, 25, 20, 0, 5, 8, 12, 17, 15, 21, 9, 25, 10, 28, 23, 12, 29, 21, 28, 10, 24, 26, 3, 12, 15, 8, 1, 1, 26, 28, 1, 2, 29, 2, 25, 16, 22, 16, 1, 8, 0, 15, 3, 12, 20, 14, 16, 12, 2, 19, 8, 27, 8, 8, 24, 20, 17]
2.520888e-108	1.456666e-108	[23, 25, 23, 9, 9, 5, 1, 11, 17, 24, 9, 25, 28, 23, 2, 6, 27, 0, 25, 21, 29, 1, 8, 8, 11, 12, 12, 13, 0, 4, 14, 7, 1, 8, 0, 3, 21, 27, 10, 18, 8, 15, 11, 13, 28, 20, 29, 0, 18, 27, 29, 26, 19, 25, 24, 28, 8, 17, 14, 12, 6, 24, 18, 7, 6, 6, 12, 29, 29, 22, 27, 24, 0]
9.671683e-144	1.103775e-143	[29, 17, 9, 7, 11, 29, 5, 28, 24, 16, 7, 4, 12, 23, 25, 10, 6, 11, 8, 20, 17, 9, 15, 7, 27, 24, 14, 26, 23, 11, 5, 2, 22, 10, 28, 17, 10, 29, 2, 27, 26, 3, 15, 26, 4, 4, 19, 21, 14, 4, 26, 19, 3, 29, 29, 1, 0, 5, 23, 26, 7, 8, 6, 10, 18, 15, 14, 16, 8, 28, 6, 29, 9, 21, 4, 27, 17, 25, 26, 15, 16, 11, 21, 19, 27, 23, 23, 23, 3, 23, 22, 29, 29, 25, 25, 26, 8]
1.327276e-100	1.491327e-100	[9, 0, 24, 12, 5, 27, 15, 25, 13, 7, 12, 5, 21, 20, 7, 21, 16, 8, 19, 20, 18, 23, 18, 4, 8, 15, 25, 15, 5, 18, 0, 27, 0, 6, 12, 18, 22, 29, 7, 23, 0, 0, 23, 14, 16, 0, 17, 19, 26, 4, 22, 2, 28, 29, 9, 11, 25, 4, 20, 20, 9, 26, 3, 20, 16, 7, 29, 10]
1.249809e-43	9.905885e-44	[6, 25, 14, 10, 13, 9, 24, 11, 22, 18, 12, 20, 1, 16, 1, 10, 11, 18, 25, 20, 17, 25, 0, 9, 18, 4, 4, 28, 10]
1.090880e-37	1.380470e-37	[22, 22, 20, 10, 7, 1, 26, 24, 2, 4, 5, 11, 4, 21, 7, 9, 19, 10, 14, 8, 12, 14, 8, 14, 1]
1.074100e-141	1.102876e-141	[28, 27, 16, 14, 13, 25, 14, 15, 24, 22, 5, 28, 4, 7, 14, 6, 12, 0, 12, 5, 9, 12, 12, 16, 23, 14, 19, 13, 15, 17, 9, 0, 18, 19, 24, 13, 20, 17, 26, 28, 15, 12, 20, 25, 19, 10, 27, 3, 3, 7, 22, 6, 26, 4, 23, 29, 10, 19, 7, 22, 11, 28, 19, 7, 21, 26, 7, 25, 6, 17, 24, 29, 27, 18, 9, 23, 20, 12, 20, 25, 20, 20, 17, 9, 29, 17, 9, 7, 13, 6, 7, 28, 2, 11, 23]
1.053976e-86	1.008111e-86	[25, 27, 25, 19, 4, 12, 25, 28, 17, 13, 15, 0, 17, 12, 15, 1, 16, 8, 27, 17, 28, 29, 4, 0, 7, 20, 23, 16, 7, 5, 6, 6, 7, 27, 0, 24, 22, 0, 14, 9, 6, 16, 5, 17, 15, 4, 19, 22, 24, 19, 24, 19, 26, 2, 18, 1, 12, 12]
2.389019e-92	2.366108e-92	[22, 2, 8, 1, 2, 11, 22, 0, 5, 4, 23, 1, 9, 23, 24, 27, 0, 12, 20, 28, 19, 15, 23, 2, 10, 7, 5, 6, 12, 21, 23, 9, 12, 17, 4, 7, 12, 8, 19, 28, 13, 16, 22, 20, 22, 17, 14, 29, 28, 23, 18, 3, 14, 24, 12, 20, 9, 10, 18, 3, 20, 9]
1.799149e-118	1.738526e-118	[27, 27, 17, 6, 9, 5, 17, 23, 8, 6, 8, 8, 12, 15, 22, 7, 1, 4, 18, 5, 17, 1, 7, 8, 0, 10, 28, 4, 22, 20, 15, 15, 16, 8, 9, 2, 15, 18, 21, 13, 4, 5, 22, 26, 2, 18, 3, 16, 5, 0, 11, 13, 17, 0, 21, 6, 24, 12, 10, 7, 29, 29, 13, 11, 15, 6, 19, 6, 0, 21, 19, 20, 4, 23, 17, 14, 29, 24, 0, 6]
3.501023e-15	3.478759e-15	[29, 29, 9, 26, 7, 0, 10, 4, 15, 8]
3.218894e-51	2.625904e-51	[12, 20, 16, 25, 11, 4, 10, 24, 5, 20, 27, 25, 21, 7, 20, 22, 24, 4, 18, 17, 29, 20, 26, 20, 25, 24, 26, 28, 9, 2, 22, 13, 16, 17]
9.262223e-60	9.148905e-60	[9, 2, 12, 16, 18, 27, 18, 14, 21, 8, 16, 20, 29, 25, 1, 29, 20, 23, 11, 20, 12, 9, 18, 21, 3, 9, 14, 1, 20, 18, 11, 15, 9, 12, 11, 22, 24, 19, 21, 23]
3.753258e-57	2.893234e-57	[28, 8, 6, 17, 1, 0, 1, 13, 6, 19, 5, 27, 29, 25, 5, 23, 15, 25, 28, 22, 6, 10, 8, 13, 1, 27, 10, 17, 17, 23, 2, 11, 8, 4, 29, 9, 22, 15]
3.510555e-08	3.538998e-08	[2, 16, 25, 18, 20]
7.165797e-39	7.016784e-39	[1, 17, 20, 15, 9, 23, 21, 9, 1, 15, 25, 0, 29, 11, 25, 26, 26, 4, 9, 26, 7, 11, 11, 4, 23, 23]
2.981691e-87	2.119078e-87	[5, 24, 25, 6, 14, 24, 6, 5, 25, 26, 19, 23, 9, 11, 0, 26, 13, 29, 23, 18, 24, 26, 15, 17, 24, 12, 20, 16, 20, 11, 18, 26, 20, 21, 22, 5, 23, 3, 24, 8, 6, 0, 29, 13, 29, 1, 0, 16, 1, 16, 4, 14, 15, 7, 25, 0, 0, 19, 23]
5.835733e-67	1.393258e-67	[28, 17, 20, 11, 12, 21, 12, 5, 1, 1, 6, 19, 4, 5, 0, 29, 15, 14, 8, 8, 9, 3, 15, 0, 16, 14, 0, 1, 10, 26, 13, 25, 18, 11, 13, 9, 28, 0, 28, 25, 20, 16, 8, 10, 5]
7.374554e-66	6.281218e-66	[8, 6, 19, 16, 14, 8, 0, 18, 0, 8, 15, 26, 27, 0, 6, 3, 18, 2, 0, 27, 13, 26, 23, 15, 28, 15, 28, 9, 27, 24, 27, 23, 8, 22, 23, 21, 18, 1, 8, 13, 26, 25, 16, 21]
1.630767e-90	1.550595e-90	[17, 6, 12, 2, 25, 4, 17, 12, 5, 15, 8, 20, 22, 9, 27, 6, 9, 24, 28, 0, 11, 14, 22, 7, 20, 15, 11, 25, 11, 28, 28, 2, 12, 25, 29, 3, 16, 16, 25, 24, 12, 5, 4, 14, 23, 10, 10, 4, 3, 5, 0, 13, 19, 14, 28, 18, 3, 0, 15, 26, 2]
1.007397e-108	1.037516e-108	[29, 18, 4, 20, 2, 24, 1, 6, 4, 12, 12, 5, 3, 16, 17, 23, 23, 20, 6, 5, 17, 20, 6, 15, 16, 25, 28, 0, 20, 10, 15, 21, 1, 15, 29, 29, 29, 21, 22, 22, 3, 3, 6, 26, 16, 19, 24, 15, 14, 8, 4, 0, 25, 0, 0, 25, 18, 10, 2, 4, 25, 7, 23, 8, 5, 10, 15, 26, 4, 6, 3, 8, 20, 5]
1.124956e-65	9.949645e-66	[25, 4, 27, 4, 14, 20, 2, 17, 6, 10, 11, 2, 29, 27, 27, 18, 1, 12, 10, 2, 24, 7, 9, 10, 23, 29, 5, 10, 7, 15, 6, 19, 29, 10, 10, 17, 27, 25, 0, 25, 26, 14, 18, 13]
2.106273e-134	3.185870e-134	[22, 4, 11, 0, 11, 8, 21, 11, 16, 11, 23, 21, 25, 21, 12, 16, 6, 23, 11, 0, 16, 11, 4, 15, 15, 2, 12, 23, 8, 18, 15, 22, 29, 21, 10, 28, 2, 2, 8, 0, 15, 17, 11, 8, 27, 26, 4, 15, 17, 8, 29, 13, 0, 20, 2, 25, 11, 5, 22, 25, 14, 19, 27, 20, 7, 24, 18, 21, 8, 26, 22, 24, 26, 15, 1, 4, 0, 15, 9, 8, 29, 28, 8, 16, 29, 3, 19, 11, 29, 20, 5]
1.117677e-32	1.166229e-32	[24, 18, 29, 20, 23, 25, 10, 6, 12, 9, 24, 10, 4, 6, 29, 15, 0, 17, 13, 7, 4, 12]
6.067632e-14	6.384136e-14	[10, 28, 1, 19, 8, 15, 3, 23, 26]
2.687213e-31	2.607430e-31	[24, 2, 5, 6, 20, 29, 21, 16, 15, 14, 17, 2, 15, 10, 9, 25, 15, 8, 20, 4, 26]
5.564661e-104	4.902630e-104	[28, 22, 27, 13, 20, 3, 19, 7, 29, 28, 14, 28, 23, 11, 8, 0, 24, 16, 12, 18, 1, 14, 14, 26, 3, 12, 8, 10, 5, 12, 0, 1, 4, 4, 7, 7, 20, 10, 26, 25, 4, 13, 19, 26, 1, 16, 12, 23, 20, 19, 15, 13, 12, 23, 12, 4, 29, 24, 26, 23, 19, 4, 0, 4, 28, 26, 20, 14, 14, 29]
1.706899e-78	1.411335e-78	[21, 13, 0, 3, 5, 29, 20, 29, 9, 5, 26, 12, 21, 19, 26, 27, 7, 4, 15, 21, 14, 8, 25, 6, 13, 23, 4, 22, 21, 27, 27, 13, 1, 18, 9, 14, 9, 19, 7, 6, 16, 12, 25, 17, 15, 18, 25, 27, 28, 11, 22, 16]
2.061287e-131	2.906671e-131	[16, 28, 6, 12, 29, 0, 11, 22, 10, 3, 13, 7, 0, 25, 1, 15, 1, 13, 5, 25, 19, 17, 19, 22, 1, 6, 15, 9, 19, 13, 2, 8, 13, 15, 14, 14, 25, 0, 0, 12, 2, 25, 18, 29, 24, 22, 0, 12, 8, 22, 18, 2, 6, 14, 12, 26, 25, 19, 14, 5, 6, 12, 12, 29, 11, 26, 12, 2, 18, 19, 16, 9, 27, 4, 11, 3, 6, 8, 0, 8, 9, 23, 2, 29, 22, 13, 6, 28]
2.711484e-130	1.965043e-130	[15, 20, 26, 10, 2, 19, 27, 3, 11, 5, 14, 5, 7, 27, 20, 7, 0, 23, 15, 6, 7, 3, 5, 8, 14, 27, 23, 19, 6, 13, 10, 13, 19, 3, 0, 24, 27, 25, 26, 5, 14, 26, 5, 23, 13, 7, 16, 2, 17, 0, 22, 24, 8, 29, 18, 0, 28, 25, 5, 18, 3, 12, 24, 4, 4, 8, 19, 18, 28, 7, 5, 20, 26, 1, 15, 7, 11, 23, 16, 18, 26, 0, 12, 21, 8, 2, 6, 10]
4.809591e-39	4.320325e-39	[28, 19, 8, 9, 9, 25, 7, 18, 16, 1, 15, 29, 4, 12, 24, 29, 25, 23, 28, 5, 17, 4, 16, 10, 6, 0]
8.558995e-77	9.181705e-77	[28, 23, 2, 14, 7, 6, 0, 7, 13, 23, 15, 21, 27, 26, 26, 14, 21, 25, 25, 9, 16, 3, 13, 2, 20, 13, 23, 14, 27, 0, 0, 23, 13, 0, 1, 4, 14, 26, 12, 9, 27, 16, 24, 11, 29, 13, 21, 26, 21, 17, 1]
9.241345e-10	9.363413e-10	[17, 1, 29, 3, 26, 13]
8.931909e-100	9.139280e-100	[25, 1, 3, 8, 25, 23, 26, 9, 15, 17, 7, 21, 9, 22, 17, 15, 28, 29, 22, 9, 25, 10, 23, 2, 10, 24, 13, 1, 21, 2, 15, 2, 14, 3, 3, 7, 25, 22, 18, 14, 6, 10, 8, 29, 24, 13, 22, 15, 4, 11, 7, 12, 23, 28, 21, 20, 8, 22, 12, 27, 0, 1, 17, 23, 28, 3, 20]
1.430357e-06	1.447774e-06	[16, 15, 17, 5]
1.676092e-121	1.769921e-121	[23, 15, 9, 10, 12, 6, 22, 2, 9, 7, 12, 22, 24, 7, 7, 21, 2, 16, 23, 15, 0, 18, 16, 0, 20, 26, 25, 27, 11, 3, 9, 12, 19, 23, 15, 11, 10, 15, 23, 1, 19, 6, 25, 13, 28, 25, 27, 1, 20, 19, 23, 12, 12, 16, 9, 20, 27, 0, 25, 9, 4, 9, 20, 4, 15, 27, 23, 8, 0, 11, 5, 14, 18, 4, 23, 21, 6, 18, 10, 26, 4, 29]
5.414808e-84	1.739543e-84	[25, 0, 16, 15, 17, 9, 25, 12, 29, 1, 6, 29, 13, 9, 11, 5, 9, 13, 12, 10, 10, 3, 9, 7, 2, 4, 9, 7, 27, 21, 4, 25, 9, 16, 0, 18, 15, 5, 20, 20, 8, 28, 19, 6, 2, 1, 19, 10, 1, 14, 28, 13, 18, 20, 27, 9]
1.476222e-145	1.239304e-145	[28, 0, 17, 24, 7, 29, 19, 16, 19, 9, 5, 9, 10, 2, 22, 21, 12, 6, 6, 20, 17, 4, 3, 19, 7, 11, 5, 1, 8, 17, 18, 28, 5, 1, 16, 15, 11, 9, 7, 21, 14, 4, 11, 8, 23, 6, 0, 21, 24, 15, 23, 16, 19, 12, 22, 6, 29, 5, 13, 8, 12, 19, 27, 13, 8, 11, 23, 6, 7, 12, 7, 6, 10, 9, 22, 27, 0, 10, 2, 20, 5, 11, 15, 18, 0, 12, 7, 1, 14, 5, 14, 23, 24, 4, 16, 19, 5, 19]
2.377256e-57	1.176292e-57	[29, 28, 21, 3, 29, 29, 13, 0, 0, 9, 13, 25, 15, 6, 22, 17, 27, 23, 13, 4, 25, 26, 17, 26, 19, 9, 15, 27, 17, 29, 14, 3, 5, 13, 20, 2, 23, 0]
1.005667e-111	1.243958e-111	[14, 2, 13, 18, 2, 23, 20, 3, 3, 26, 23, 18, 1, 14, 25, 19, 0, 24, 20, 20, 19, 1, 16, 22, 10, 24, 0, 10, 3, 15, 3, 8, 24, 0, 16, 3, 10, 1, 16, 15, 14, 25, 16, 23, 2, 15, 1, 20, 28, 23, 5, 18, 12, 29, 7, 12, 20, 10, 1, 23, 14, 5, 24, 12, 4, 15, 2, 18, 3, 12, 16, 29, 29, 24, 9, 15]
5.975053e-14	6.352317e-14	[15, 1, 23, 3, 4, 27, 9, 0, 16]
3.054215e-127	4.002163e-127	[21, 18, 1, 26, 2, 0, 20, 15, 19, 24, 26, 7, 7, 21, 22, 14, 19, 3, 8, 1, 28, 27, 2, 6, 23, 12, 10, 14, 28, 11, 1, 20, 23, 2, 8, 16, 24, 15, 6, 18, 5, 26, 0, 21, 21, 8, 12, 18, 10, 26, 3, 7, 0, 12, 13, 17, 9, 0, 16, 24, 15, 7, 23, 24, 13, 16, 8, 26, 8, 10, 26, 15, 22, 10, 12, 15, 26, 11, 22, 27, 1, 0, 5, 9, 3, 15]
1.262251e-84	2.011083e-84	[24, 14, 12, 22, 20, 12, 15, 3, 4, 12, 16, 7, 10, 20, 18, 1, 7, 9, 29, 13, 23, 20, 11, 6, 21, 13, 14, 29, 21, 5, 6, 1, 5, 13, 1, 22, 5, 8, 4, 2, 8, 15, 26, 9, 22, 9, 0, 10, 7, 0, 15, 22, 26, 19, 15, 29, 18]
9.230303e-74	8.702143e-74	[4, 22, 20, 29, 19, 28, 2, 17, 29, 9, 24, 25, 4, 17, 19, 27, 3, 19, 1, 5, 2, 14, 2, 17, 8, 16, 10, 12, 1, 19, 7, 18, 0, 26, 11, 27, 25, 11, 28, 6, 8, 16, 11, 22, 15, 9, 12, 4, 8]
1.552371e-66	1.369812e-66	[20, 11, 7, 11, 27, 4, 15, 24, 7, 12, 18, 8, 26, 4, 5, 18, 16, 6, 25, 22, 1, 20, 5, 29, 29, 3, 17, 10, 3, 26, 15, 24, 22, 21, 15, 8, 13, 25, 15, 1, 23, 20, 12, 0, 9]
3.954427e-30	3.604111e-30	[17, 15, 23, 0, 12, 2, 6, 1, 26, 28, 20, 12, 20, 0, 12, 27, 19, 14, 26, 20]
4.910024e-71	3.734873e-71	[27, 9, 21, 23, 1, 24, 27, 17, 7, 18, 4, 23, 12, 4, 3, 2, 14, 25, 12, 28, 15, 28, 29, 11, 23, 10, 28, 19, 7, 19, 10, 2, 29, 8, 15, 12, 24, 7, 15, 17, 28, 11, 23, 7, 23, 15, 8, 7]
2.275993e-131	1.603576e-131	[15, 16, 9, 16, 12, 29, 11, 11, 23, 16, 3, 13, 25, 10, 10, 7, 2, 22, 18, 0, 24, 15, 1, 14, 14, 8, 7, 4, 5, 3, 11, 26, 20, 3, 18, 8, 17, 26, 24, 13, 20, 4, 29, 16, 23, 10, 18, 10, 11, 23, 29, 19, 14, 20, 7, 2, 15, 26, 9, 24, 22, 24, 5, 8, 5, 20, 27, 13, 0, 9, 2, 0, 28, 22, 0, 14, 8, 22, 3, 28, 1, 12, 24, 8, 20, 17, 8, 0, 15]
7.613457e-104	6.266089e-104	[29, 18, 3, 16, 28, 15, 24, 18, 21, 1, 19, 3, 8, 10, 12, 7, 5, 12, 23, 29, 12, 0, 8, 29, 8, 6, 8, 28, 11, 19, 29, 20, 26, 3, 11, 26, 15, 9, 22, 9, 0, 16, 2, 28, 26, 18, 15, 1, 12, 27, 4, 11, 27, 13, 11, 4, 23, 2, 20, 27, 26, 6, 29, 0, 16, 5, 29, 24, 28, 17]
5.921927e-29	5.629400e-29	[6, 27, 17, 20, 11, 25, 18, 23, 21, 28, 3, 26, 18, 6, 6, 21, 17, 4, 17]
1.896096e-144	9.604693e-145	[7, 20, 9, 11, 14, 28, 12, 11, 3, 29, 14, 23, 1, 11, 23, 18, 23, 6, 21, 0, 16, 25, 16, 5, 14, 3, 27, 25, 26, 25, 24, 20, 13, 7, 3, 6, 19, 18, 28, 23, 15, 13, 26, 18, 1, 23, 3, 10, 15, 16, 0, 17, 9, 12, 8, 1, 3, 26, 10, 15, 5, 19, 29, 8, 9, 22, 3, 10, 28, 15, 27, 9, 24, 19, 6, 23, 0, 0, 20, 11, 0, 12, 7, 15, 5, 4, 11, 21, 23, 17, 2, 1, 5, 18, 15, 12, 14, 11]
1.838488e-30	2.018105e-30	[29, 29, 28, 8, 13, 25, 2, 2, 20, 10, 21, 18, 21, 3, 3, 16, 20, 26, 5, 26]
7.757814e-20	8.085272e-20	[27, 15, 12, 0, 4, 2, 29, 17, 9, 0, 8, 22, 18]
3.323219e-70	2.586763e-70	[25, 8, 27, 6, 25, 17, 19, 11, 5, 18, 20, 3, 13, 25, 24, 0, 16, 12, 20, 21, 17, 10, 4, 10, 21, 7, 15, 20, 16, 18, 27, 10, 17, 21, 12, 15, 17, 29, 20, 9, 2, 1, 28, 0, 29, 29, 1]
5.872167e-26	6.373745e-26	[3, 7, 8, 18, 6, 7, 9, 11, 7, 22, 7, 0, 28, 20, 19, 1, 9]
2.988280e-37	3.088148e-37	[8, 4, 10, 20, 12, 22, 23, 21, 12, 24, 20, 25, 0, 2, 3, 0, 6, 11, 24, 3, 5, 20, 25, 16, 11]
9.750167e-29	8.211504e-29	[1, 19, 14, 7, 15, 14, 17, 3, 26, 25, 4, 12, 15, 4, 9, 7, 22, 21, 14]
4.638612e-130	4.918146e-130	[23, 18, 11, 20, 23, 16, 3, 25, 6, 20, 3, 28, 0, 2, 1, 0, 7, 28, 29, 5, 16, 12, 23, 0, 6, 3, 15, 9, 8, 12, 13, 10, 1, 12, 21, 18, 4, 20, 19, 9, 12, 17, 29, 6, 13, 17, 6, 21, 10, 18, 26, 5, 24, 20, 23, 26, 16, 15, 18, 14, 10, 3, 26, 22, 18, 18, 9, 17, 4, 4, 8, 4, 10, 16, 7, 27, 1, 6, 27, 16, 15, 4, 23, 12, 29, 11, 5, 8]
1.084747e-15	1.040430e-15	[27, 27, 27, 4, 14, 7, 17, 20, 12, 2]
7.148210e-26	7.205852e-26	[28, 14, 20, 26, 12, 17, 11, 27, 1, 18, 18, 18, 19, 0, 6, 5, 0]
1.493800e-68	1.793393e-68	[18, 2, 9, 29, 9, 17, 16, 25, 13, 22, 15, 23, 24, 28, 0, 10, 27, 15, 29, 15, 24, 14, 12, 1, 0, 9, 7, 9, 3, 1, 7, 12, 27, 18, 25, 5, 19, 11, 16, 8, 24, 3, 24, 4, 4, 27]
1.553411e-127	1.273961e-127	[12, 22, 1, 1, 23, 1, 26, 9, 25, 0, 12, 15, 5, 18, 25, 0, 7, 22, 25, 18, 28, 29, 17, 12, 23, 7, 0, 29, 28, 28, 26, 5, 7, 25, 12, 14, 25, 19, 18, 25, 11, 27, 24, 13, 20, 25, 5, 27, 18, 10, 29, 24, 13, 4, 24, 1, 23, 1, 23, 14, 29, 10, 13, 29, 17, 14, 9, 7, 7, 14, 0, 4, 4, 0, 6, 26, 22, 14, 7, 1, 4, 29, 29, 22, 15, 20]
1.110424e-113	1.272698e-113	[2, 3, 26, 5, 2, 15, 24, 2, 29, 7, 15, 6, 28, 16, 7, 18, 6, 19, 12, 7, 5, 11, 20, 11, 11, 12, 28, 3, 9, 21, 22, 26, 7, 22, 3, 26, 3, 24, 8, 26, 14, 23, 24, 3, 7, 22, 28, 16, 5, 7, 24, 29, 29, 24, 21, 4, 12, 15, 21, 12, 25, 4, 11, 12, 11, 21, 10, 5, 1, 29, 15, 11, 12, 5, 25, 27, 24]
4.092520e-05	4.061227e-05	[21, 15, 28]
6.920603e-69	4.151948e-69	[19, 21, 7, 12, 1, 18, 7, 24, 22, 29, 1, 27, 29, 18, 23, 29, 14, 6, 24, 8, 28, 18, 16, 25, 16, 2, 4, 3, 27, 24, 29, 25, 6, 22, 24, 29, 24, 13, 18, 0, 9, 9, 20, 5, 22, 20]
1.319105e-06	1.335365e-06	[3, 10, 18, 2]
1.124434e-110	1.212527e-110	[14, 21, 25, 3, 13, 20, 20, 2, 27, 20, 15, 23, 0, 23, 0, 6, 5, 20, 19, 4, 8, 18, 23, 18, 27, 23, 9, 5, 25, 1, 29, 15, 21, 14, 12, 11, 27, 18, 0, 7, 10, 25, 16, 9, 4, 8, 8, 26, 4, 11, 13, 25, 0, 17, 15, 24, 22, 0, 15, 4, 12, 22, 15, 20, 5, 18, 8, 13, 2, 4, 24, 29, 23, 9, 2]
1.483881e-112	1.283216e-112	[16, 6, 28, 18, 5, 18, 23, 29, 13, 4, 13, 4, 18, 23, 5, 5, 24, 3, 28, 15, 20, 9, 13, 6, 22, 15, 4, 19, 9, 29, 17, 22, 10, 17, 19, 15, 2, 10, 28, 24, 11, 12, 11, 18, 26, 10, 3, 25, 28, 19, 5, 11, 8, 1, 17, 28, 7, 8, 5, 22, 10, 3, 25, 4, 20, 15, 28, 1, 12, 25, 0, 8, 15, 20, 15, 3]
2.157483e-81	1.897903e-81	[1, 27, 24, 8, 16, 28, 1, 0, 28, 11, 15, 15, 14, 11, 14, 3, 24, 26, 20, 3, 13, 15, 26, 11, 1, 19, 8, 11, 0, 15, 19, 18, 9, 25, 23, 1, 20, 15, 5, 9, 14, 17, 18, 2, 21, 7, 21, 14, 18, 5, 10, 24, 23, 1, 6]
4.109750e-35	5.027314e-35	[18, 0, 19, 0, 7, 17, 22, 20, 27, 7, 3, 10, 1, 2, 10, 1, 7, 8, 19, 19, 14, 19, 0]
